,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
149,2021-08-06,444.42,444.87,443.76,444.04,2660324,442.7385094556,443.1868068528,442.0810066064,442.3599472091,2660324,0.0,1.0
150,2021-08-09,444.11,444.72,443.24,444.42,1690110,442.4296823597,443.037374387,441.5629740585,442.7385094556,1690110,0.0,1.0
151,2021-08-1,444.63,445.39,443.82,444.55,2650391,442.9477149076,443.7048394006,442.1407795927,442.8680175925,2650391,0.0,1.0
152,2021-08-11,445.68,445.84,444.57,445.78,3294062,443.9937421677,444.1531367978,442.8879419213,444.0933638115,3294062,0.0,1.0
153,2021-08-12,446.72,447.21,444.63,445.6,4714603,445.0298072634,445.5179533181,442.9477149076,443.9140448526,4714603,0.0,1.0
154,2021-08-13,447.85,447.88,447.04,447.54,2838358,446.1555318385,446.1854183317,445.3485965236,445.8467047427,2838358,0.0,1.0
155,2021-08-16,449.0,449.07,444.83,446.56,3332987,447.3011807424,447.3709158931,443.1469581952,444.8704126333,3332987,0.0,1.0
156,2021-08-17,445.95,446.91,442.78,446.15,7122916,444.262720606,445.2190883866,441.104714497,444.4619638936,7122916,0.0,1.0
157,2021-08-18,441.14,446.56,440.87,444.88,5144189,439.4709195383,444.8704126333,439.2019411,443.1967690171,5144189,0.0,1.0
158,2021-08-19,441.79,443.05,438.03,438.19,4817157,440.1184602232,441.3736929353,436.3726864156,436.5320810457,4817157,0.0,1.0
159,2021-08-2,445.31,445.66,441.66,442.14,4661022,443.6251420856,443.9738178389,439.9889520862,440.4671359765,4661022,0.0,1.0
160,2021-08-23,449.19,450.21,447.11,447.12,4093684,447.4904618657,448.5066026326,445.4183316743,445.4282938387,4093684,0.0,1.0
161,2021-08-24,449.97,450.52,449.42,449.96,2899040,448.2675106875,448.8154297285,447.7195916465,448.2575485231,2899040,0.0,1.0
162,2021-08-25,450.91,451.45,449.75,450.17,3255278,449.2039541394,449.741911016,448.0483430711,448.4667539751,3255278,0.0,1.0
163,2021-08-26,448.25,450.84,448.15,450.69,3621782,446.5540184138,449.1342189887,446.45439677,448.984786523,3621782,0.0,1.0
164,2021-08-27,452.19,452.65,449.06,449.07,4033875,450.4791111802,450.9373707418,447.3609537287,447.3709158931,4033875,0.0,1.0
165,2021-08-3,454.2,455.09,452.72,453.05,2433044,452.481506221,453.3681388509,451.0071058925,451.3358573171,2433044,0.0,1.0
166,2021-08-31,453.71,454.51,452.95,454.19,3277946,451.9933601663,452.7903333168,451.2362356732,452.4715440566,3277946,0.0,1.0
167,2021-09-01,453.91,455.14,453.58,454.55,3788429,452.1926034539,453.4179496729,451.8638520293,452.8301819743,3788429,0.0,1.0
168,2021-09-02,455.27,456.08,453.96,455.35,2696552,453.5474578098,454.3543931247,452.2424142758,453.6271551249,2696552,0.0,1.0
169,2021-09-03,455.07,455.65,453.58,454.12,2622216,453.3482145222,453.9260200563,451.8638520293,452.4018089059,2622216,0.0,1.0
170,2021-09-07,453.6,454.83,452.76,454.75,2436679,451.8837763581,453.109122577,451.04695455,453.029425262,2436679,0.0,1.0
171,2021-09-08,453.0,453.68,450.87,452.9,4076761,451.2860464952,451.9634736731,449.1641054818,451.1864248513,4076761,0.0,1.0
172,2021-09-09,450.98,454.58,450.73,452.69,3851597,449.27368929,452.8600684675,449.0246351805,450.9772193993,3851597,0.0,1.0
173,2021-09-1,447.54,453.51,447.3,453.06,3024045,445.8467047427,451.7941168786,445.6076127975,451.3458194814,3024045,0.0,1.0
174,2021-09-13,448.58,450.93,446.09,450.68,3007399,446.8827698384,449.2238784681,444.4021909073,448.9748243586,3007399,0.0,1.0
175,2021-09-14,446.19,450.32,445.2,450.08,3663664,444.5018125512,448.6161864408,443.5155582774,448.3770944957,3663664,0.0,1.0
176,2021-09-15,449.9,450.39,445.45,446.6,5473602,448.1977755368,448.6859215915,443.7646123869,444.9102612908,5473602,0.0,1.0
177,2021-09-16,449.06,450.34,446.01,449.32,2269307,447.3609537287,448.6361107696,444.3224935923,447.6199700027,2269307,0.0,1.0
178,2021-09-17,444.73,448.78,444.42,448.37,4722837,443.0473365514,447.082013126,442.7385094556,446.6735643864,4722837,0.0,1.0
179,2021-09-2,437.23,439.89,432.17,438.26,10006457,435.5757132651,438.2256489906,430.5348580879,436.6018161964,10006457,0.0,1.0
180,2021-09-21,436.98,441.25,436.415,439.89,6327275,435.3266591555,439.5805033465,434.763796868,438.2256489906,6327275,0.0,1.0
181,2021-09-22,441.29,443.41,438.42,439.46,4928968,439.6203520041,441.732330853,436.7612108265,437.7972759222,4928968,0.0,1.0
182,2021-09-23,446.58,448.29,442.98,443.25,4244537,444.890336962,446.5938670713,441.3039577846,441.5729362229,4244537,0.0,1.0
183,2021-09-24,445.74,446.4,442.93,443.16,3434998,445.74,446.4,442.93,443.16,3434998,1.69289,1.0
184,2021-09-27,444.34,445.77,443.61,444.54,3175881,444.34,445.77,443.61,444.54,3175881,0.0,1.0
185,2021-09-28,435.47,441.75,434.64,441.43,7588746,435.47,441.75,434.64,441.43,7588746,0.0,1.0
186,2021-09-29,436.22,438.73,435.55,436.89,4173879,436.22,438.73,435.55,436.89,4173879,0.0,1.0
187,2021-09-3,430.82,438.47,430.6,437.7,7705340,430.82,438.47,430.6,437.7,7705340,0.0,1.0
188,2021-10-01,435.95,437.729,428.935,432.7,6784032,435.95,437.729,428.935,432.7,6784032,0.0,1.0
189,2021-10-04,430.29,435.61,428.005,434.69,7910955,430.29,435.61,428.005,434.69,7910955,0.0,1.0
190,2021-10-05,434.8,437.17,431.09,431.97,4738521,434.8,437.17,431.09,431.97,4738521,0.0,1.0
191,2021-10-06,436.65,436.82,429.21,430.98,5125737,436.65,436.82,429.21,430.98,5125737,0.0,1.0
192,2021-10-07,440.27,443.39,439.9,440.13,4110916,440.27,443.39,439.9,440.13,4110916,0.0,1.0
193,2021-10-08,439.62,441.59,438.92,441.19,3056545,439.62,441.59,438.92,441.19,3056545,0.0,1.0
194,2021-10-11,436.34,441.97,436.31,438.855,2829041,436.34,441.97,436.31,438.855,2829041,0.0,1.0
195,2021-10-12,435.24,437.77,434.475,437.39,4986674,435.24,437.77,434.475,437.39,4986674,0.0,1.0
196,2021-10-13,436.79,437.74,433.23,436.37,5344307,436.79,437.74,433.23,436.37,5344307,0.0,1.0
197,2021-10-14,444.27,444.39,440.29,440.83,3594825,444.27,444.39,440.29,440.83,3594825,0.0,1.0
198,2021-10-15,447.68,448.0,445.84,446.55,3719979,447.68,448.0,445.84,446.55,3719979,0.0,1.0
199,2021-10-18,448.98,449.29,445.0,445.72,2692867,448.98,449.29,445.0,445.72,2692867,0.0,1.0
